CMTE_ID,CMTE_NM,CMTE_TP,CMTE_DSGN,CMTE_FILING_FREQ,TTL_RECEIPTS,TRANS_FROM_AFF,IND_ITEM_CONTRIB,IND_UNITEM_CONTRIB,IND_CONTRIB,POL_PTY_CONTRIB,OTHER_POL_CMTE_CONTRIB,CAND_CONTRIB,TTL_CONTRIB,TRANF_FROM_OTHER_AUTH_CMTE,LOANS_MADE_BY_CAND,ALL_OTHER_LOANS,TTL_LOANS,OFFSETS_TO_OP_EXPEND,OFFSETS_TO_FNDRSG,OFFSETS_TO_LEGAL_ACCTG,TTL_OFFSETS_TO_OP_EXPEND,OTHER_RECEIPTS,TTL_DISBURSEMENTS,TRANF_TO_OTHER_AUTH_CMTE,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,TTL_LOAN_REPAY,IND_REFUND,POL_PTY_CMTE_REFUND,OTHER_POL_CMTE_REFUND,TTL_CONTRIB_REFUND,OTHER_DISBURSEMENTS,SHARED_FED_OP_EXPEND,SHARED_NONFED_OP_EXPEND,SHARED_FED_ACTVY,SHARED_NONFED_ACTVY,FNDRSG_DISBURSEMENTS,EXEMPT_LEGAL_ACCTG_DISB,MAIL_PHONE_CAMPAIGNS,DIRECT_CAND_SUPPORT,COORD_EXPEND_BY_PTY_CMTE,LOAN_REPAY_TO_CAND,LOANS_MADE,IND_EXPEND,PTY_COORD_EXPEND,NONFED_SHARE_ALLOC_EXPEND,CONTRIB_TO_OTHER_CMTE,TTL_CONTRIB_TO_OTHER_CMTE,CVG_END_DT,OFFICE_SEGMENT,TOTAL_DEM_DISB,TOTAL_REP_DISB,IMBALANCE_SCORE,PTY_GROUP,CANDIDATE_DIRECT_RATE,NON_CANDIDATE_RATE,ATTACK_RATE,Q4_CONCENTRATION,MEGADONOR_RECEIPTS,MEGADONOR_DEPENDENCY,DEPENDENCY_CLASS,TOTAL_TRANS_AMT,TRANSACTION_COUNT,AVG_TRANSACTION_SIZE,EFFICIENCY_CLASS
C00825851,MAKE AMERICA GREAT AGAIN INC.,O,U,M,410509931.12,0.0,383797395.98,14759411.25,0.0,0.0,0.0,456801835.52,0.0,300000.0,60000000.0,0.0,0.0,54131897.01,7839992.61,0.0,0.0,425000.0,376948786.7,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,558256150.0,181871618.0,0.508539941714496,BIPARTISAN,1.0,0.0,0,0.4173488393395482,375022472.0,0.994839237166482,MEGADONOR_DEPENDENT,387969447.0,478.0,811651.5627615063,EFFICIENT
C00825869,NEW MEXICANS FOR PROSPERITY,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00825885,PATRIOTS FOR A BRIGHTER AMERICA,O,U,Q,876736.12,0.0,874736.12,0.0,0.0,0.0,0.0,971750.94,0.0,0.0,0.0,0.0,0.0,96647.7,1632.88,0.0,0.0,0.0,717626.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,109080.0,1296334.0,0.8447717185114137,REP,0.9999972130329726,2.786967027379461e-06,0,0.8980803317614795,0.0,0.0,BROAD_BASED,717624.0,100.0,7176.24,MODERATE
C00825893,AMERICA'S HOPE,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00825901,THE MODERATE MICHIGAN VOICE,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.0,02/10/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00825919,MODERATE CONSERVATIVES PAC,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00825935,SAVE AMERICA TRUST,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00825984,GOOD GOVERNMENT ALLIANCE,O,U,T,19543.3,0.0,10543.3,9000.0,0.0,0.0,0.0,19543.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/29/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00826008,VALENCIA FIRST,O,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00826016,GOD SUPER PAC,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00826024,PIVOT VICTORY FUND,O,U,T,20821.95,0.0,20821.95,0.0,0.0,0.0,0.0,45846.44,0.0,0.0,0.0,0.0,0.0,25024.49,0.0,0.0,0.0,0.0,9721.6,0.0,0.0,04/24/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,19442.0,0.0,1.0,DEM,0.9999382817643186,6.171823568135171e-05,0,0.0,0.0,0.0,BROAD_BASED,9721.0,2.0,4860.5,MODERATE
C00826057,SOUTH DAKOTAN FOR POLITICAL INTEGRITY,O,U,T,4079.94,0.0,4079.94,0.0,0.0,0.0,0.0,11261.22,0.0,0.0,0.0,0.0,0.0,3101.54,-4079.74,0.0,0.0,0.0,0.0,0.0,0.0,07/18/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00826073,PROTECT WEST VIRGINIA VALUES,O,U,T,750000.0,0.0,200000.0,0.0,0.0,0.0,0.0,1144860.96,0.0,0.0,0.0,0.0,0.0,394860.96,0.0,0.0,0.0,550000.0,523450.0,0.0,0.0,05/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,1046900.0,1.0,REP,1.0,0.0,0,-0.0,0.0,0.0,BROAD_BASED,523450.0,3.0,174483.33333333334,EFFICIENT
C00826115,ADVANCE RIGHT SUPER PAC,O,U,Q,144925.0,0.0,25.0,0.0,0.0,0.0,0.0,144615.15,0.0,0.0,0.0,0.0,0.0,278.15,588.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00799031,UNITED DEMOCRACY PROJECT ('UDP'),O,U,M,87176557.14,0.0,85770677.06,0.0,0.0,0.0,0.0,61373652.54,0.0,55500.0,0.0,0.0,0.0,2999990.5,28802895.1,0.0,0.0,3550000.0,37859810.12,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,69928738.0,6162406.0,0.8380256708980482,DEM,1.0,0.0,0,0.0,36429086.0,0.9622117828707637,MEGADONOR_DEPENDENT,41209738.0,293.0,140647.5699658703,EFFICIENT
C00799122,"AMERICAN-DNA PAC, INC.",O,U,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00799460,STAND FOR NH PAC,O,U,T,1881.25,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,3118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07/01/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00799569,FOSTER A NEW TEXAS,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00799726,BLUE2022,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00799866,OKIEWAY,O,U,T,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/08/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00799916,PROGRESSIVE VOICES ACTION FUND,O,U,T,22000.0,0.0,22000.0,0.0,0.0,0.0,0.0,22723.38,0.0,0.0,0.0,0.0,0.0,723.38,0.0,0.0,0.0,13429.38,7000.0,0.0,0.0,06/30/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,14000.0,0.0,1.0,DEM,1.0,0.0,0,0.0,7000.0,1.0,MEGADONOR_DEPENDENT,20429.0,3.0,6809.666666666667,MODERATE
C00800086,RESTORING AMERICA ACTION,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.8,0.0,0.0,0.0,0.0,0.0,461.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824144,"NJ GRASSROOTS COALITION, INC.",O,U,Q,159200.0,0.0,159200.0,0.0,0.0,0.0,0.0,49984.6,0.0,0.0,0.0,0.0,0.0,61025.98,170241.38,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824193,AMERICAN ENERGY SUPER-PAC,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824276,UNITED FOR BETTER,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824292,AMERICAN LEADERSHIP PAC,O,U,Q,1551828.24,0.0,1101801.0,450027.24,0.0,0.0,0.0,1589115.09,0.0,0.0,0.0,0.0,0.0,157122.66,119835.81,0.0,0.0,0.0,1166598.74,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,2333190.0,1.0,REP,1.0,0.0,0,0.17676386254904242,9734.0,0.008343941127812136,BROAD_BASED,1316622.0,18.0,73145.66666666667,EFFICIENT
C00824318,RHR PAC,O,U,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824367,BLOCKPAC.NET,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824375,CONSERVATIVE NOVA,O,U,T,150.0,0.0,150.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08/05/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824441,PRIDE PAC,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824482,AMERICANS FOR TRANSPARENCY,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824490,DOME PAC,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5604.65,0.0,0.0,0.0,0.0,0.0,6670.29,1065.64,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824532,RHODE ISLAND VICTORY COMMITTEE,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5078.35,0.0,0.0,0.0,0.0,0.0,5078.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/28/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824656,UNITED TOMORROW,O,U,Q,392084.37,0.0,75560.0,5000.0,0.0,0.0,0.0,389202.08,0.0,0.0,0.0,0.0,0.0,1908.8,4791.09,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00824714,PEOPLE WHO LOVE AMERICA,O,U,T,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,37177.0,0.0,0.0,0.0,0.0,0.0,27177.0,0.0,0.0,0.0,3674.5,33500.0,0.0,0.0,11/25/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,67000.0,0.0,1.0,DEM,1.0,0.0,0,0.03385822229912903,0.0,0.0,BROAD_BASED,37174.0,3.0,12391.333333333334,EFFICIENT
C00824730,FRIENDS OF FRANK GILROY,U,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821454,THE FOUNDATION PAC,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821462,DRUM MAJOR PAC,O,U,Q,102.0,0.0,0.0,0.0,0.0,0.0,0.0,336529.68,0.0,0.0,0.0,0.0,0.0,335412.68,-1015.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821488,THE AMERICAN COMEBACK PAC,O,U,T,3431.0,0.0,3431.0,0.0,0.0,0.0,0.0,8968.16,0.0,14.0,0.0,0.0,0.0,5537.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09/30/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821587,MAKE A DIFFERENCE MN 05,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55620.0,0.0,0.0,0.0,0.0,0.0,55620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/18/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821611,ASIAN AMERICANS FOR CHANGE FUND,O,U,Q,220556.01,0.0,5555.0,215000.0,0.0,0.0,0.0,84678.21,0.0,0.0,0.0,0.0,0.0,48566.5,184444.3,81873.83,0.0,0.0,58365.99,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,230730.0,0.0,1.0,DEM,1.0,0.0,0,0.976869699306091,105215.0,0.9120183764573311,MEGADONOR_DEPENDENT,115365.0,16.0,7210.3125,MODERATE
C00821629,"TRUE WEST PAC, INC.",O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8273.49,0.0,0.0,0.0,0.0,0.0,42611.93,34338.44,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821652,AMERICAN LIBERTY ACTION PAC,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46096.39,0.0,0.0,0.0,0.0,0.0,46096.39,0.0,0.0,0.0,41496.39,0.0,0.0,0.0,02/10/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,0.0,,NON_PARTISAN,1.0,0.0,0,0.0,,0.0,BROAD_BASED,41496.0,1.0,41496.0,EFFICIENT
C00821710,AMPL ( ADVANCEMENT OF MINORITY POLITICAL LEADERS),O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09/18/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821751,STRONGER AMERICA,O,U,Q,950.0,0.0,950.0,0.0,0.0,0.0,0.0,765.48,0.0,0.0,0.0,0.0,0.0,3390.05,3574.57,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821769,NEIGHBOR IN CONGRESS,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821777,SAMUEL'S SUPER PAC,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821819,OLD DRUM CONSERVATIVE PAC,O,U,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821892,BEEHIVE PAC,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/27/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821934,"MAGA.COM, INC",O,U,T,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,4072.5,0.0,0.0,0.0,0.0,0.0,3072.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/17/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821942,PINK IS THE NEW BLUE!,O,U,Q,21780.0,0.0,21780.0,0.0,0.0,0.0,0.0,21868.52,0.0,1955.0,0.0,0.0,0.0,95.28,6.76,0.0,0.0,0.0,14930.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,29860.0,0.0,1.0,DEM,1.0,0.0,0,1.0,0.0,0.0,BROAD_BASED,14930.0,1.0,14930.0,EFFICIENT
C00821975,ENERGIZE OUR FUTURE,O,U,T,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,79393.2,0.0,43949.29,0.0,0.0,0.0,77893.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09/25/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00796003,IMPACT VETS INC.,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00796045,TRUTH AND COURAGE PAC,O,U,M,37916061.3,0.0,27843486.47,8941800.0,0.0,0.0,0.0,37268260.35,0.0,0.0,0.0,0.0,0.0,44681.87,692482.82,0.0,0.0,6350000.0,25897658.83,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,43905814.0,7889456.0,0.6953599817126158,BIPARTISAN,1.0,0.0,0,0.5836310316254211,25624254.0,0.9894437851178303,MEGADONOR_DEPENDENT,32247635.0,81.0,398118.95061728393,EFFICIENT
C00796177,BUCKEYE FREEDOM FUND,O,U,Q,109000.0,0.0,101500.0,7500.0,0.0,0.0,0.0,84531.72,0.0,5000.0,0.0,0.0,0.0,17625.0,42093.28,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00796227,GEORGIA DEMOCRATS FOR CHANGE,O,U,T,1298.77,0.0,1298.77,0.0,0.0,0.0,0.0,834.6,0.0,0.0,0.0,0.0,0.0,1809.37,2273.54,0.0,0.0,0.0,0.0,0.0,0.0,11/30/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00796243,UNITED COALITION FOR HIP HOP CULTURE,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00796615,EQUANIMITY DEMOCRATS,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00796847,FIX JERSEY NOW PAC,O,U,Q,7352.7,0.0,7352.7,0.0,0.0,0.0,0.0,7077.89,0.0,0.0,0.0,0.0,0.0,231.19,506.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00796953,A BETTER KANSAS PAC,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00797084,THE GUARDIAN SUPER PAC,O,U,Q,72345.84,0.0,67000.0,5000.0,0.0,0.0,0.0,29565.75,0.0,0.0,0.0,0.0,0.0,17433.48,60213.57,0.0,0.0,0.0,10200.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,20400.0,1.0,REP,1.0,0.0,0,0.0,0.0,0.0,BROAD_BASED,10200.0,3.0,3400.0,MODERATE
C00797118,HONOR IN GOVERNMENT FUND,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00797134,PACHECO SUPER PAC,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00797274,GREEN FLORIDA,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/02/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00797332,TEXANS FOR FREEDOM,O,U,Q,50035.0,0.0,50000.0,0.0,0.0,0.0,0.0,55732.81,0.0,0.0,0.0,0.0,0.0,5697.81,0.0,0.0,0.0,0.0,44388.44,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,88776.0,1.0,REP,0.9999900875092704,9.912490729568901e-06,0,0.0,0.0,0.0,BROAD_BASED,44388.0,4.0,11097.0,EFFICIENT
C00797340,BLUE CD2 NEW MEXICO USA,O,U,Q,345911.68,0.0,342420.68,0.0,0.0,0.0,0.0,350805.68,2200.0,0.0,0.0,0.0,0.0,563.59,-7708.41,0.0,0.0,0.0,77606.43,0.0,1000.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,152210.0,3000.0,0.9613426969911733,DEM,0.9999815736917677,1.842630823234437e-05,0,0.6843244636299207,0.0,0.0,BROAD_BASED,77605.0,22.0,3527.5,MODERATE
C00800250,"GEORGIANS FOR STRONG FAMILIES, INC.",O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7450.0,0.0,0.0,0.0,0.0,0.0,7450.0,0.0,0.0,0.0,3950.0,0.0,0.0,0.0,09/12/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,0.0,,NON_PARTISAN,1.0,0.0,0,0.0,,0.0,BROAD_BASED,3950.0,1.0,3950.0,MODERATE
C00800524,"CHASE STELL FOR GEORGIA, INC.",U,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00800995,DEMOCRATIC MESSAGING PROJECT,O,U,Q,779789.8,0.0,765021.59,5100.0,0.0,0.0,0.0,779636.34,0.0,0.0,0.0,0.0,0.0,7476.59,7630.05,0.0,0.0,0.0,307153.99,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,644026.0,1358.0,0.9957916527214805,DEM,1.0,0.0,0,0.04956722658255703,0.0,0.0,BROAD_BASED,327192.0,56.0,5842.714285714285,MODERATE
