CMTE_ID,CMTE_NM,CMTE_TP,TTL_RECEIPTS,TTL_DISBURSEMENTS,OFFICE_SEGMENT,TOTAL_DEM_DISB,TOTAL_REP_DISB,IMBALANCE_SCORE,PTY_GROUP
C00883215,OUR DEMOCRACY PAC,O,15359.08,13576.68,OTHER,27100.0,0.0,1.0,DEM
C00883249,BLUE RIDGE MOUNTAIN PAC,O,,,OTHER,,,,
C00883256,PUSH THE ENVELOPE,O,,,OTHER,,,,
C00883280,CAPITOL HILL FIGHT CLUB,O,0.0,0.0,OTHER,,,,
C00883322,THE L & C COALITION,O,486850.0,376061.0,OTHER,160000.0,592122.0,0.5745371096710374,BIPARTISAN
C00883330,PROTECT AMERICA PAC,O,110625.0,106500.0,OTHER,213000.0,0.0,1.0,DEM
C00883363,LMWC REPUBLICAN ACTION,O,,,OTHER,,,,
C00883405,AD ASTRA PAC,O,76316.88,59322.8,OTHER,0.0,155940.0,1.0,REP
C00883462,THE DEM COALITION,O,100.0,0.0,OTHER,,,,
C00883488,DEFENDING JUSTICE PAC,O,277.13,0.0,OTHER,,,,
C00883512,RESTORE SANITY PAC,O,25.0,0.0,OTHER,,,,
C00883520,TURNOUT FOR AMERICA,O,45670092.93,2109156.45,OTHER,2520002.0,2520002.0,0.0,BIPARTISAN
C00883538,THEY NOT LIKE US PAC,O,0.0,0.0,OTHER,,,,
C00883546,AMERICA FORWARD XYZ,O,,,OTHER,,,,
C00883561,COLLEGE REPUBLICANS OF AMERICA,O,99321.59,42645.57,OTHER,0.0,378960.0,1.0,REP
C00883587,AMERICA FIRST SUPER PAC 2024,O,,,OTHER,,,,
C00883660,"CATHOLICS FOR THE FUTURE, INC.",O,134210.49,40052.81,OTHER,80338.0,0.0,1.0,DEM
C00883777,TRUE FACTS PAC,O,,,OTHER,,,,
C00883785,DEFEAT THE EXTREME FUND,O,1297415.6,228024.82,OTHER,0.0,456048.0,1.0,REP
C00883827,CIVIC TRUTH ACTION,O,6395000.0,6209326.48,OTHER,0.0,0.0,,NON_PARTISAN
C00884015,AMERICANS FOR 21ST CENTURY TECHNOLOGY,O,20554.7,5545.37,OTHER,11090.0,0.0,1.0,DEM
C00884023,AAPI FORWARD,O,101996.45,30729.63,OTHER,81788.0,0.0,1.0,DEM
C00884049,PLANNED PARENTHOOD ADVOCATES PASADENA AND SAN GABRIEL VALLEY PAC,O,162584.99,0.0,OTHER,4.0,0.0,1.0,DEM
C00884080,COMMITTEE TO REVIVE AMERICA,O,0.0,0.0,OTHER,,,,
C00884130,ROAD2RIGHTS,O,281916.0,0.0,OTHER,,,,
C00772913,U.S. CONCEALED CARRY ASSOCIATION FOR SAVING LIVES,O,2111949.92,0.0,OTHER,,,,
C00773390,SUPPORT AMERICA'S POLICE PAC,O,1240576.33,285478.06,OTHER,300324.0,354412.0,0.08261039564038024,BIPARTISAN
C00844407,WE THE PEOPLE FOR THE PEOPLE,O,0.0,0.0,OTHER,,,,
C00844415,THE PEACEABLE PAC,O,0.0,0.0,OTHER,,,,
C00844431,FINISH THE JOB PAC,O,,,OTHER,,,,
C00844548,CITIZENS FOR VIRGINIA PAC,O,75000.0,37500.0,OTHER,0.0,75000.0,1.0,REP
C00844613,WIN IT BACK PAC,O,61982436.97,54062372.99,OTHER,86429956.0,21123886.0,0.607194208831703,BIPARTISAN
C00844621,LEFT TURNOUT PAC,O,36250.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00844845,JEWISH SPACE LASERZ FOR EXPELLING THAT ROID RAGING MTG CUNT,O,,,OTHER,,,,
C00845057,BLESSING OLUWADARE,U,,,HOU,,,,
C00845115,CRUISE FOR CANCUN,O,25.0,0.0,OTHER,,,,
C00845206,FACT CHECK PAC,O,,,OTHER,,,,
C00845388,GENZ FORWARD,O,1995.0,0.0,OTHER,,,,
C00845453,WARRIORS WARRIOR PAC,O,,,OTHER,,,,
C00845545,"TUSK FIGHT PAC, INC.",O,0.0,0.0,OTHER,,,,
C00845602,QUESTION EVERYTHING PAC,O,,,OTHER,,,,
C00845685,LEADERSHIP FOR OHIO FUND,O,6536663.04,5477980.7,OTHER,0.0,10955958.0,1.0,REP
C00845693,COMMITTEE FOR A BETTER RHODE ISLAND,O,100000.0,81000.0,OTHER,162000.0,0.0,1.0,DEM
C00845727,KENNEDY24,O,,,OTHER,,,,
C00845776,CITIZENS TO SAVE OUR REPUBLIC,O,358863.0,112000.0,OTHER,0.0,0.0,,NON_PARTISAN
C00843086,I SET UP LIL DONNY SO I CAN FUCK MELANIA WHEN HE'S IN THE JOINT,O,,,OTHER,,,,
C00843235,CONSERVATIVES FOR INNOVATIVE LEADERSHIP,O,10000.0,0.0,OTHER,,,,
C00843243,DRAFT COMMITTEE SUPPORTING GAVIN NEWSOM FOR PRESIDENT 2024,O,,,OTHER,,,,
C00843268,COMMITTEE TO INVESTIGATE CLARENCE AND GINNI THOMAS,O,,,OTHER,,,,
C00843326,CONSERVATIVES MARCH ON,O,1776.0,0.0,OTHER,,,,
C00843433,"LEGALIZE AMERICA, INC",O,395874.05,0.0,OTHER,,,,
C00843516,CALIFORNIA IATSE COUNCIL PAC,O,65000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00843557,INDIVISIBLE ACTION ARIZONA,O,808003.46,0.0,OTHER,,,,
C00843615,MOVING CHICAGO FORWARD,O,0.0,0.0,OTHER,,,,
C00843631,TEXANS FOR PUBLIC SAFETY,O,0.0,0.0,OTHER,,,,
C00843755,I AM SPYING ON YOU MARJORIE--YOUR TV,O,,,OTHER,,,,
C00843839,HALL''S DEMOCRATIC COMMITTEE,U,,,PRES,,,,
C00843854,BAMA FIRST,O,,,OTHER,,,,
C00843888,PATRIOT FREEDOM FEST PAC,O,,,OTHER,,,,
C00843946,"DONNIE, YOU LOST IVANKA.  WHO'S LEFT?",O,,,OTHER,,,,
C00843953,ILEF SUPER PAC,O,2010.0,0.0,OTHER,,,,
C00843961,IOWA AVIATOR PAC,O,0.0,0.0,OTHER,,,,
C00844035,NOW4REPARATIONS,O,,,OTHER,,,,
C00844068,CONSTITUTIONAL CONSERVATIVES OF TEXAS,O,,,OTHER,,,,
C00844084,VISIONARYSF,O,0.0,0.0,OTHER,,,,
C00844167,ROCKY MOUNTAIN PAC,O,10000.0,0.0,OTHER,,,,
C00844241,AMERICANS FOR VICTORY IN UKRAINE,O,,,OTHER,,,,
C00844282,PIVOTPAC,O,5041250.43,4198730.82,OTHER,7880432.0,516986.0,0.8768702474975046,DEM
C00844290,FAIR DEAL DEMOCRATS,O,4881.34,1165.44,OTHER,2328.0,0.0,1.0,DEM
C00844399,LIBERTY PAC,O,0.0,0.0,OTHER,,,,
C00690297,"NATIONAL CONSUMER CREDIT ACCESS SUPER PAC, INC.",O,4500.0,0.0,OTHER,,,,
C00690362,AMERICANS FOR COMPREHENSIVE EDUCATION REFORM,O,,,OTHER,,,,
C00775171,MAKE AMERICA FLORIDA,O,0.0,0.0,OTHER,,,,
C00776005,REDEEM DEMOCRACY INC,O,17029.74,0.0,OTHER,,,,
C00776062,AMERICAN MUCKRAKERS PAC,O,195345.95,0.0,OTHER,,,,
C00776070,NATIONAL GOVERNANCE COMMITTEE PAC,O,0.0,0.0,OTHER,,,,
C00862094,"GREAT OPPORTUNITY PAC, INC.",O,1495044.64,930000.0,OTHER,930000.0,930000.0,0.0,BIPARTISAN
C00862128,STOP TRAITORS PAC,O,50.0,0.0,OTHER,,,,
C00862136,WIN FOR A CHANGE,O,0.0,0.0,OTHER,,,,
C00862151,AMPLIFIED VOICES PAC,O,131.0,0.0,OTHER,,,,
C00872705,D2 PAC,O,9371.51,4905.1,OTHER,8300.0,1502.0,0.6935319322587227,BIPARTISAN
C00872770,MAKE INDIANA GREAT AGAIN PAC,O,0.0,0.0,OTHER,,,,
C00872788,THE REAGAN CAUCUS,O,5594.17,0.0,OTHER,,,,
C00872812,JERSEYRED POLITICAL ACTION COMMITTEE,O,448.48,0.0,OTHER,,,,
C00872838,PRINCIPLED LEADERS PAC,O,95000.0,75000.0,OTHER,0.0,289000.0,1.0,REP
C00872887,"OUR GREAT TASK, INC.",O,6168030.88,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00873018,CONSERVATIVES FOR THE COMMONWEALTH ACTION,O,98400.0,0.0,OTHER,,,,
C00873026,FRIENDS OF STEPHEN ADLER,U,,,OTHER,,,,
C00873174,STAND FOR US PAC,O,4875688.28,0.0,OTHER,,,,
C00873182,DEMS WHO CAN DEFEAT MAGA,O,0.0,0.0,OTHER,,,,
C00873232,"NY16 MAINSTREAM VOTERS, INC.",O,273680.0,0.0,OTHER,,,,
C00873273,GRANDS FOR DEMOCRACY,O,,,OTHER,,,,
C00873299,FUTURE GENERATIONS ACTION FUND,O,2613.5,0.0,OTHER,,,,
C00873307,AMERICAN BACKBONE,O,24840.27,0.0,OTHER,,,,
C00873398,LEAD THE WAY PAC INC.,O,143741.89,58289.0,OTHER,0.0,116578.0,1.0,REP
C00873414,COMMITTEE FOR AMERICAN RESILIENCE PAC,O,7196.58,0.0,OTHER,,,,
C00873638,CHAMPIONS OF FREEDOM PAC,O,219700.0,123295.94,OTHER,0.0,146778.0,1.0,REP
C00873679,TOGETHER FOR PROGRESS 2024,O,986703.68,819260.39,OTHER,621068.0,1017420.0,0.24190106976676057,BIPARTISAN
C00873711,AMERICAN FAMILIES ALLIANCE,O,5255.0,0.0,OTHER,,,,
C00873729,WEST COAST LABOR PARTY,O,,,OTHER,,,,
C00873778,VOICES FOR REASON PAC,O,11098.69,0.0,OTHER,,,,
C00873877,SOLIDARITY VICTORY PAC,O,1148878.69,322770.78,OTHER,1537298.0,0.0,1.0,DEM
C00873901,THE WISCO PROJECT PAC,O,3017950.28,2709502.7,OTHER,3448406.0,1970526.0,0.27272532668798943,BIPARTISAN
C00873943,OPPO PAC,O,,,OTHER,,,,
C00874032,LEAD LOCALLY PAC,O,198731.68,0.0,OTHER,,,,
C00874081,THE FATHERS' RIGHTS FUND,O,,,OTHER,,,,
C00874099,GET THEM ELECTED PAC,O,0.0,0.0,OTHER,,,,
C00874149,MADISON COUNTY CONSERVATIVE CAUCUS,O,,,OTHER,,,,
C00874156,MISSOURI CONSERVATIVES FOR CONGRESS PAC,O,1744990.0,1249386.37,OTHER,0.0,3562310.0,1.0,REP
C00874172,TIMES UP TIKTOK POLITICAL ACTION COMMITTEE,O,1780.0,0.0,OTHER,,,,
C00845842,MAGA PAC,U,,,OTHER,,,,
C00845958,CITIZENS AGAINST CORRUPTION,O,4050.0,0.0,OTHER,,,,
C00845974,DUTY SERVICE HONOR,O,130100.0,91789.62,OTHER,0.0,183552.0,1.0,REP
C00846139,"MONTANA VALUES FOR AMERICA, INC.",O,46000.31,0.0,OTHER,,,,
C00846147,AMERICA FUTURE SUPER PAC 2024,O,,,OTHER,,,,
C00846238,UPLIFT OUR FUTURE,O,100.0,0.0,OTHER,,,,
C00846261,PEOPLE FIRST,O,,,OTHER,,,,
C00846410,YR VICTORY FUND,O,131453.2,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00846428,UNITED FOR COMMON SENSE,O,507651.77,417008.85,OTHER,44250.0,802304.0,0.8954585295208575,REP
C00846444,DRAIN THE SWAMP PAC,O,12027.13,0.0,OTHER,,,,
C00846543,AUGUST PAC,O,1000.0,0.0,OTHER,,,,
C00846576,"INDEPENDENTS UNITE, INC.",O,16325.0,0.0,OTHER,,,,
C00846626,OHIO REPUBLICAN LEADERSHIP FUND,O,0.0,0.0,OTHER,,,,
C00846683,AFC VICTORY FUND,O,13470903.34,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00846741,CONSERVATIVE ACTION FOR CALIFORNIA,O,0.0,0.0,OTHER,,,,
C00846758,COMMITTEE FOR SECURE COMMUNITIES,O,0.0,0.0,OTHER,,,,
C00846766,ARIZONA FIRST PAC INC.,O,370001.08,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00846782,"ONE AMERICA, INC.",O,0.0,0.0,OTHER,,,,
C00846865,AMERICAN PATRIOT ACTION PAC,O,0.0,0.0,OTHER,,,,
C00846881,CHESA BOUDIN RECALL LEGACY PAC,O,,,OTHER,,,,
C00846899,BEAM ON PROGRESS,O,,,OTHER,,,,
C00846972,DONALD TRUMP LEGAL DEFENSE FUND,O,,,OTHER,,,,
C00847061,COMMONWEALTH CONSERVATIVE COALITION,O,1423000.0,0.0,OTHER,,,,
C00847145,STATE ACTION FUND PAC INC.,O,5784437.73,4475620.11,OTHER,4972832.0,3978390.0,0.11109566939575401,BIPARTISAN
C00847152,RUSH LIMBAUGH TRUMP BUSH,U,,,OTHER,,,,
C00830406,RIGHT TO VOTE WITHOUT SERVITUDE,O,,,OTHER,,,,
C00830414,AGE-LIMIT AMENDMENT COMMITTEE,O,,,OTHER,,,,
C00830463,AMERICAN HONOR PAC,O,115.38,130591.0,OTHER,0.0,261180.0,1.0,REP
C00830497,PRINCETONIAN INSTITUTE,O,,,OTHER,,,,
C00830521,PEOPLE WHO LOVE LOUISIANA PAC,O,220022.5,0.0,OTHER,,,,
C00830588,NNWX,O,,,OTHER,,,,
C00830695,RETAIN THE HOUSE 2024,O,0.0,0.0,OTHER,,,,
C00830703,KEEP THE HOUSE 2024,O,0.0,0.0,OTHER,,,,
C00830711,RETAIN THE HOUSE,O,,,OTHER,,,,
C00830737,VOTEFROMTHECRIB,O,,,OTHER,,,,
C00830802,MAINTAIN THE HOUSE 2024,O,0.0,0.0,OTHER,,,,
C00830810,PROTECT THE HOUSE 2024,O,0.0,0.0,OTHER,,,,
C00830828,GUARD THE HOUSE 2024,O,0.0,0.0,OTHER,,,,
C00830836,DEFEND THE HOUSE 2024,O,0.0,0.0,OTHER,,,,
C00830844,HOLD THE HOUSE 2024,O,0.0,0.0,OTHER,,,,
C00830851,TAKE BACK THE SENATE 2024,O,0.0,0.0,OTHER,,,,
C00831024,AMERICANS FOR AMERICAN BUSINESS IN AMERICA,O,,,OTHER,,,,
C00831032,HAWAII CONSERVATIVES FEDERAL,O,5399.0,0.0,OTHER,,,,
C00831131,"WOMEN HAVE INITIATIVE TO ELECT, BOOST, AND ORGANIZE FOR A REAL DEMOCRAT PAC (WHITEBOARD PAC)",O,64057.87,0.0,OTHER,,,,
C00831248,UNLEASH AMERICA PAC,O,297426.27,85755.48,OTHER,0.0,216510.0,1.0,REP
C00831263,OHIO ACCOUNTABILITY PAC,O,10000.0,0.0,OTHER,,,,
C00831339,PEOPLE OVER PARTIES POP SUPER PAC,O,,,OTHER,,,,
C00831404,"WITH HONOR FUND II, INC.",O,12107943.89,4591519.2,OTHER,5123976.0,3710920.0,0.15994030942752466,BIPARTISAN
C00831420,GREATFUL PAC,O,,,OTHER,,,,
C00831446,PLATFORM FOR AMERICA PAC,O,,,OTHER,,,,
C00831552,"AMERICA STRONG AND FREE ACTION, INC.",O,2858393.8,1139628.67,OTHER,0.0,2279230.0,1.0,REP
C00831594,GOOD COMMITTEE,O,,,OTHER,,,,
C00834630,BUCKEYE VALUES PAC,O,17103049.6,15829048.66,OTHER,28612738.0,3045350.0,0.807609985795731,DEM
C00834754,"VOTE LOCAL, VOTE BLUE",O,32675.0,4680.0,OTHER,960.0,8400.0,0.7948717948717948,BIPARTISAN
C00834846,YOU LOSE FUND,O,64624.57,0.0,OTHER,,,,
C00834911,TEXAS RINO HUNTERS,O,939.0,0.0,OTHER,,,,
C00834945,FIRST FREEDOMS FOUNDATION PAC,O,4525.0,3982.01,OTHER,0.0,7964.0,1.0,REP
C00835041,FORWARD BLUE,O,22001725.85,4401371.3,OTHER,8055614.0,833988.0,0.8123677527970319,DEM
C00835058,FAIRER NJ,O,2500.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00835066,RURAL USA PAC,O,57689.0,36255.4,OTHER,0.0,72510.0,1.0,REP
C00835090,TJD PAC,O,,,OTHER,,,,
C00835231,DREAM BIG ACTION PAC,O,10000.0,0.0,OTHER,,,,
C00835249,USOPINION,O,500.0,0.0,OTHER,,,,
C00835256,NO WIDOW LEFT BEHIND,O,0.0,0.0,OTHER,,,,
C00835298,SAVING THE SECOND,O,130.75,0.0,OTHER,,,,
C00835306,BATON ROUGE BUSTERS,U,,,OTHER,,,,
C00835371,EDUCATE YOUNG VOTERS,O,195.0,0.0,OTHER,,,,
C00835397,AMERICANS FOR COMMON SENSE SUPER PAC,O,0.0,0.0,OTHER,,,,
C00835447,1907 PAC,O,50758.75,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00835454,MOVEABLE MIDDLE PAC,O,125.31,0.0,OTHER,,,,
C00835645,INVEST IN EDUCATION COALITION INC. ACTION FUND,O,500.0,0.0,OTHER,,,,
C00835686,COMMON SENSE FOR MICHIGAN,O,,,OTHER,,,,
C00874289,LOOKING FOR AMERICA,O,0.0,0.0,OTHER,,,,
C00874370,MISSION IOWA,O,2301564.42,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00874388,OUR VOICES PAC,O,,,OTHER,,,,
C00874396,AMERICAN PATRIOT VOICE SUPER PAC,O,,,OTHER,,,,
C00874404,AMERICAN DEMOCRACY LAB,O,150000.0,44149.57,OTHER,67680.0,100750.0,0.1963426942943656,BIPARTISAN
C00874453,PEOPLE'S PARTY ELECT,U,,,OTHER,,,,
C00874495,THE FRANKLIN NETWORK,O,0.0,0.0,OTHER,,,,
C00874503,SPEAK FREE OR DIE PAC,O,1095000.0,1028979.89,OTHER,0.0,2057950.0,1.0,REP
C00874529,AMERICANS FOR PARENTAL RIGHTS,O,34400.0,19000.0,OTHER,0.0,38000.0,1.0,REP
C00874545,ECONOMIC FREEDOM PAC,O,1000.0,0.0,OTHER,,,,
C00874578,RUBICON PAC,O,125.0,0.0,OTHER,,,,
C00874669,WISCONSIN PRINCIPLES PAC,O,0.0,0.0,OTHER,,,,
C00874750,GEN-DEMOCRACY,O,971410.39,230724.6,OTHER,581580.0,0.0,1.0,DEM
C00874784,RISE UNITED,O,384009.43,62500.0,OTHER,62496.0,62496.0,0.0,BIPARTISAN
C00874834,BEST OF TENNESSEE ACTION FUND,O,447420.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00874842,VIRGINIA DEMOCRATIC ACTION PAC,O,219086.04,187282.72,OTHER,374564.0,0.0,1.0,DEM
C00874875,VOTERS FOR RESPONSIVE GOVERNMENT (VRG),O,3953704.02,3245816.88,OTHER,6491624.0,0.0,1.0,DEM
C00874933,PA CITIZENS PAC,O,0.0,0.0,OTHER,,,,
C00874941,HOOSIER CONSERVATIVE ACTION PAC,O,40000.0,38799.98,OTHER,0.0,77596.0,1.0,REP
C00875005,PROGRESS FOR ALABAMA,O,65500.0,46600.0,OTHER,93200.0,0.0,1.0,DEM
C00875039,HIGH PLAINS PAC,O,1396331.35,947440.0,OTHER,0.0,1894880.0,1.0,REP
C00875120,CONSERVATIVES MARCH ON,O,8341.0,0.0,OTHER,,,,
C00875179,REPUBLICAN ASSEMBLY INDIANA SOUTHWEST (RAINS),O,11836.0,0.0,OTHER,,,,
C00875278,LAST FRONTIER PAC,O,0.0,0.0,OTHER,,,,
C00875328,TRUE PATRIOTS PA,U,100000.0,91296.65,OTHER,0.0,182588.0,1.0,REP
C00875351,GAVEL PAC,O,,,OTHER,,,,
C00875427,THE COURT OF DIVINE JUSTICE,U,,,OTHER,,,,
C00875443,ALLIANCE FOR BLACK EQUALITY,O,206054.5,90000.0,OTHER,0.0,120000.0,1.0,REP
C00875450,CENTER FORWARD INITIATIVE INC,O,427000.0,391272.8,OTHER,0.0,782530.0,1.0,REP
C00875476,DON'T STOP GET IT GET IT SUPER PAC,O,,,OTHER,,,,
C00875526,MAKE DC LISTEN PAC,O,988700.0,945915.08,OTHER,0.0,1891828.0,1.0,REP
C00875575,PATRIOT PAC FOR AMERICA,O,,,OTHER,,,,
C00838706,MICHIGANDERS FOR ECONOMIC PROSPERITY,O,0.0,0.0,OTHER,,,,
C00838722,PARENTS' VOICES MATTER,O,110697.2,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00838789,"PEACE, PROSPERITY AND PURPOSE FOR THE PEOPLE",O,20000.0,0.0,OTHER,,,,
C00838821,WOMEN IMPACTING THE NATION,O,1691.08,0.0,OTHER,,,,
C00839035,AMERICANS FOR COMMON SENSE CHANGE,O,,,OTHER,,,,
C00839076,NEW AGE LIBERALS,O,,,OTHER,,,,
C00839159,TEAM WEST VIRGINIA,O,2541200.0,708842.18,OTHER,129346.0,2038320.0,0.8806587361706093,REP
C00839167,"ANTI-ROBOCALLING ROBOCALLING PAC, INC.",O,1052.0,0.0,OTHER,,,,
C00839217,AMERICANS FOR TRANSPORTATION REFORM INC.,O,25000.0,0.0,OTHER,,,,
C00839266,AMERICA FIRST NEVADA PAC,O,0.0,0.0,OTHER,,,,
C00839431,RED HAT PAC,U,,,OTHER,,,,
C00839464,COMMITTED TO AMERICA PAC,O,5378938.5,3075231.22,OTHER,0.0,6150448.0,1.0,REP
C00839514,"OUR NM FUTURE PAC, INC.",O,0.0,0.0,OTHER,,,,
C00839530,GREAT NEW HAMPSHIRE,O,,,OTHER,,,,
C00839647,RFKJRPAC,O,,,OTHER,,,,
C00839712,THE VALLEY FORGE PROJECT,O,1205.0,0.0,OTHER,,,,
C00858407,AMERICANS CAN HANDLE DISCLOSURE PAC,O,,,OTHER,,,,
C00858464,JENNIFER VERBEL,U,,,OTHER,,,,
C00858563,KEEP OKLAHOMA SAFE,O,0.0,0.0,OTHER,,,,
C00858670,FIGHTING 4 ONE AMERICA PAC,O,298500.0,0.0,OTHER,,,,
C00858712,POWERTU,O,,,OTHER,,,,
C00858779,"WE DESERVE BETTER, INC.",O,5230656.84,2905066.39,OTHER,538898.0,0.0,1.0,DEM
C00858837,OHIO CONSERVATIVES FOR A CHANGE,O,0.0,0.0,OTHER,,,,
C00858852,NRRC,O,125505.21,0.0,OTHER,0.0,16630.0,1.0,REP
C00858894,THE DISTRICT PAC INC.,O,13842.03,0.0,OTHER,,,,
C00858910,EAGLES ROAR PAC LLC,O,,,OTHER,,,,
C00859355,BATTLEGROUND NEW YORK,O,7738434.79,5851515.84,OTHER,15117724.0,460372.0,0.94089495917858,DEM
C00859363,OUR VOTES OUR FUTURE PAC,O,,,OTHER,,,,
C00859371,REWILDING ACTION FUND,O,10000.0,0.0,OTHER,,,,
C00859611,RING THE BELL,O,169650.0,114349.89,OTHER,228698.0,0.0,1.0,DEM
C00859652,28TH AMENDMENT PAC,O,,,OTHER,,,,
C00859660,NEW DEMOCRAT MAJORITY,O,989056.75,741088.11,OTHER,1441324.0,140844.0,0.8219607525875887,DEM
C00859777,MINORITY EMPOWERMENT PAC,O,,,OTHER,,,,
C00875625,WIN FOR DEMOCRACY PAC,O,150000.0,27655.0,OTHER,55310.0,0.0,1.0,DEM
C00875690,COUNT THE VOTE,O,318112.5,0.0,OTHER,,,,
C00875708,VOTERS UNITED FOR PROGRESS,O,,,OTHER,,,,
C00875773,OLD LINE LEADERSHIP PAC,O,15000.0,0.0,OTHER,,,,
C00875815,CALIFORNIANS FOR CHOICE,O,6181944.33,1929315.92,OTHER,153522.0,3781860.0,0.9219786033477817,REP
C00875831,SAN FRANCISCANS FOR PROGRESS,O,0.0,0.0,OTHER,,,,
C00875856,COMMONWEALTH UNITY FUND,O,2623999.79,2111275.41,OTHER,815964.0,3406576.0,0.6135198245605725,BIPARTISAN
C00876045,COMMON COUNCILS PAC,O,100.0,0.0,OTHER,,,,
C00876078,KDH FOR THE PEOPLE,O,,,OTHER,,,,
C00876094,UNITY FIRST PAC,O,768000.0,490000.0,OTHER,0.0,980000.0,1.0,REP
C00876128,COMMON SENSE COMMON GROUND PAC,O,116663.0,97823.0,OTHER,213244.0,0.0,1.0,DEM
C00876136,DEMOCRATS FOR TEXAS,O,,,OTHER,,,,
C00876177,ENCINITAS CITIZEN REVIEW PANEL,O,13150.0,1108.0,OTHER,0.0,0.0,,NON_PARTISAN
C00876185,"COMMUNITY FIRST ACTION NETWORK, INC.",O,0.0,0.0,OTHER,,,,
C00876409,NHA ACTION,O,14562400.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00876482,RETIRE CAREER POLITICIANS,O,18499651.33,17175380.13,OTHER,0.0,14466816.0,1.0,REP
C00876565,LEADERSHIP FOR OREGON VALUES FUND,O,5144.61,0.0,OTHER,741.0,0.0,1.0,DEM
C00876623,COLORADO CONSERVATIVE ACTION,O,6500.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00876649,REJECT AIPAC PAC,O,1260.0,0.0,OTHER,,,,
C00876656,A SAFER STRONGER OREGON PAC,O,93791.02,77040.0,OTHER,154080.0,0.0,1.0,DEM
C00876854,BARDO,O,215471.5,172790.48,OTHER,365580.0,0.0,1.0,DEM
C00850016,HOUSTONIANS FOR CLEAN WATER,O,0.0,0.0,OTHER,,,,
C00850032,DEPROGRAM AMERICA,O,127029.47,16144.55,OTHER,0.0,32236.0,1.0,REP
C00850040,"FREE AND FAIR PAC, INC.",O,1750000.0,0.0,OTHER,,,,
C00850081,JERSEY DESERVES BETTER PAC,O,101000.0,87469.75,OTHER,0.0,174936.0,1.0,REP
C00850115,SECURE FUTURE USA,O,0.0,0.0,OTHER,,,,
C00850123,TAB PAC,O,0.0,0.0,OTHER,,,,
C00850172,NUCLEEN,O,,,OTHER,,,,
C00850438,LEADERS IN ACTION,O,0.0,0.0,OTHER,,,,
C00850453,PEOPLE OVER PROFITS,O,525.0,0.0,OTHER,,,,
C00850487,CONSERVATIVE LEADERS OF AMERICA,O,45600.0,40697.26,OTHER,0.0,81394.0,1.0,REP
C00850602,NC ALLIANCE OF FAMILIES,O,0.0,0.0,OTHER,,,,
C00850628,FREEDOM WINS,O,0.0,0.0,OTHER,,,,
C00850693,GEORGIA JOBS AND SECURITY PAC,O,0.0,0.0,OTHER,,,,
C00850818,CONNECTICUT VOTER PROJECT,O,,,OTHER,,,,
C00850875,INDEPENDENT1,U,,,PRES,,,,
C00850941,EKKLESIA NATION,O,,,OTHER,,,,
C00851014,CAMPAIGN FOR A BETTER SOCIETY,O,100.0,0.0,OTHER,,,,
C00851022,FIGHTING FOR THE 49TH,O,0.0,0.0,OTHER,,,,
C00851030,A LOT OF PEOPLE WHO HATE TED CRUZ,O,,,OTHER,,,,
C00851071,CURE USA,O,,,OTHER,,,,
C00851188,EBON EAGLE PROJECT,O,0.0,0.0,OTHER,,,,
C00851196,AMELIO RENTERIA,U,,,OTHER,,,,
C00851212,WE THE PEOPLE,O,,,OTHER,,,,
C00851279,VICTORY COALITION,O,9600.0,4360.5,OTHER,8720.0,0.0,1.0,DEM
C00851394,WOOD-WITTEN CITIZENS FOR SCHOOL DISTRICT REORGANIZATION,O,,,OTHER,,,,
C00859918,BLUE VALUES,O,5.0,0.0,OTHER,,,,
C00859926,REVEAL REALITY,O,,,OTHER,,,,
C00859991,DEFEND DEMOCRACY USA,O,,,OTHER,,,,
C00860015,CITIZENS FOR TRUTH AND JUSTICE INC,O,3002.0,0.0,OTHER,,,,
C00860056,GOVERNING FOR GOOD,O,0.0,0.0,OTHER,,,,
C00860106,SOUTHERN OHIO CONSERVATIVES PAC,O,96000.0,80059.6,OTHER,0.0,160112.0,1.0,REP
C00860114,OHIO VALLEY CONSERVATIVES,O,0.0,0.0,OTHER,,,,
C00860148,WEST MICHIGAN FOR CHANGE,O,1000000.0,788746.59,OTHER,66000.0,1511484.0,0.9163224476444769,REP
C00860155,MONTANA OUTDOOR VALUES ACTION FUND,O,5272011.31,5041597.05,OTHER,10083186.0,0.0,1.0,DEM
C00860163,DEMOCRATS 2024,O,4542418.92,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00860205,IMPERIALIST PARTY,U,,,OTHER,,,,
