CMTE_ID,CMTE_NM,TTL_RECEIPTS,TTL_DISBURSEMENTS,MEGADONOR_RECEIPTS,MEGADONOR_DEPENDENCY,DEPENDENCY_CLASS,PTY_GROUP
C00887638,AMERICANS FOR PEACE SUPER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00887679,"BROTHAS, INC.",800000.0,0.0,,0.0,BROAD_BASED,
C00887703,STICKER PAC,724353.99,504176.07,0.0,0.0,BROAD_BASED,REP
C00887711,MAGA MEME PAC,0.0,0.0,,0.0,BROAD_BASED,
C00887729,AMERICAN RESOLVE PAC INC.,455994.75,118220.55,0.0,0.0,BROAD_BASED,REP
C00887745,WIN USA PAC LLC,51669.49,44088.47,0.0,0.0,BROAD_BASED,REP
C00887778,MOVING MONTANA FORWARD,571075.01,249929.55,0.0,0.0,BROAD_BASED,BIPARTISAN
C00887794,SAVE SOCIAL SECURITY AND MEDICARE NOW,645.0,0.0,,0.0,BROAD_BASED,
C00887851,WE DECIDE,525000.0,444394.0,381999.0,0.8595972483815002,MEGADONOR_DEPENDENT,DEM
C00887877,UNITY FOR A BETTER FUTURE,10025.18,0.0,,0.0,BROAD_BASED,
C00887893,MAHA PAC,0.0,0.0,,0.0,BROAD_BASED,
C00887901,MAKE AMERICA HEALTHY AGAIN (MAHA) PAC,326363.74,32847.6,0.0,0.0,BROAD_BASED,REP
C00888032,LATINO ACTION PAC,0.0,0.0,,0.0,BROAD_BASED,
C00888040,LIBERTY'S LAST STAND PAC,0.0,0.0,,0.0,BROAD_BASED,
C00888065,907 INITIATIVE ACTION,0.0,0.0,,0.0,BROAD_BASED,
C00888081,FOR OUR FREEDOM,1580768.36,1578162.9,1696413.0,0.8318114954251699,MEGADONOR_DEPENDENT,BIPARTISAN
C00888115,FAY-WEST CONCERNED CITIZENS,3590.0,3542.21,,0.0,BROAD_BASED,NON_PARTISAN
C00888149,MISSOURIANS PROTECTING CHILDREN AND FAMILIES,183733.06,0.0,,0.0,BROAD_BASED,
C00888172,MAHA ALLIANCE,8403816.8,4390195.1,3086334.0,0.6797805026747767,MEGADONOR_DEPENDENT,BIPARTISAN
C00888214,MAKE AMERICA NICE AGAIN ,1500.0,975.0,,0.0,BROAD_BASED,NON_PARTISAN
C00888289,SAFETY AND JUSTICE FOR ALL PAC,145000.0,0.0,,0.0,BROAD_BASED,
C00888313,PATRICK HENRY PROJECT PAC,96500.0,0.0,,0.0,BROAD_BASED,
C00769828,PEOPLE NOT PROFITS,179415.56,0.0,,0.0,BROAD_BASED,
C00769927,INTEGRITY MATTERS PAC,0.0,0.0,,0.0,BROAD_BASED,
C00770032,"PRAGMATIC VOTER PAC, INC.",0.0,0.0,,0.0,BROAD_BASED,
C00770123,NEW LEADERSHIP FLORIDA,56.85,0.0,,0.0,BROAD_BASED,
C00770149,SHIELD PAC,114913.54,0.0,,0.0,BROAD_BASED,
C00770370,CENTRAL PENNSYLVANIANS FOR THE COMMONWEALTH,1750.0,0.0,,0.0,BROAD_BASED,
C00770776,NEVER AGAIN PAC,2569.5,0.0,,0.0,BROAD_BASED,
C00770867,BUCKEYE CONSERVATIVES PAC,25000.0,0.0,,0.0,BROAD_BASED,
C00770982,AMERICANS KEEPING COUNTRY FIRST,1270.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00771048,CONSTITUTIONAL PARTY OF UNITED STATES,100.0,0.0,,0.0,BROAD_BASED,
C00771139,DEFENDING THE REPUBLIC PAC INC.,120290.52,0.0,,0.0,BROAD_BASED,
C00857011,FIGHT RIGHT INC,14739207.16,10553442.0,9277824.0,0.8791279431161783,MEGADONOR_DEPENDENT,REP
C00857078,BORDER PATRIOT PAC,20220.34,0.0,,0.0,BROAD_BASED,
C00857169,2024 PAC,60804.43,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00857177,GRANITE FOR AMERICA,2025000.0,1666389.71,1604900.0,0.9592052384834409,MEGADONOR_DEPENDENT,DEM
C00857367,STOP THE SQUAD,0.0,0.0,,0.0,BROAD_BASED,
C00857383,PASS THE TORCH USA INC,1229837.39,457452.6,0.0,0.0,BROAD_BASED,DEM
C00857425,RENEWING OUR NATION,300000.0,283275.0,0.0,0.0,BROAD_BASED,REP
C00857516,INDEPENDENT VOICES FOR CHANGE,,,,0.0,BROAD_BASED,
C00857607,PROTECT & SERVE AMERICA,8355.0,0.0,,0.0,BROAD_BASED,
C00857862,TRUE MISSOURI VALUES,0.0,0.0,,0.0,BROAD_BASED,
C00858068,CAMELOT EXCALIBUR TRUST LTD.,11448.0,0.0,,0.0,BROAD_BASED,
C00858233,FIGHTING FOR AMERICA'S FUTURE,355294.23,0.0,,0.0,BROAD_BASED,
C00858282,BLACC PAC FORWARD,0.46,0.0,,0.0,BROAD_BASED,
C00858381,INDEPENDENTS MOVING THE NEEDLE,1900041.26,1513612.98,0.0,0.0,BROAD_BASED,REP
C00841627,"KEYSTONE VICTORY FUND, INC.",12055.0,0.0,,0.0,BROAD_BASED,
C00841668,EDU PAC,,,,0.0,BROAD_BASED,
C00841676,CPAC,,,,0.0,BROAD_BASED,
C00841684,NHLTOHARTFORD,,,,0.0,BROAD_BASED,
C00841700,LATINOS FOR A FREE AMERICA,0.0,0.0,,0.0,BROAD_BASED,
C00841718,THE PEOPLE FOR A BRIGHTER FUTURE,501.0,0.0,,0.0,BROAD_BASED,
C00841734,JUSTICE TRUTH,2873.0,0.0,,0.0,BROAD_BASED,
C00841809,REGIONAL ALLIANCE FOR SMALL BUSINESS EXECUTIVES (FEDERAL),0.0,0.0,,0.0,BROAD_BASED,
C00841882,MARYLAND DEMOCRATIC ACTION NETWORK,54.0,0.0,,0.0,BROAD_BASED,
C00841924,YOUTH FOR RANKED CHOICE VOTING,,,,0.0,BROAD_BASED,
C00841957,NATIONAL ASSOCIATION FOR THE PROTECTION OF WHITE PEOPLE,0.0,0.0,,0.0,BROAD_BASED,
C00842047,THE RIVERSIDE PAC,,,,0.0,BROAD_BASED,
C00842054,CHANGE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00842146,"DUTY, HONOR, COURAGE",191700.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00842153,DONPEPE,,,,0.0,BROAD_BASED,
C00842344,BEST OF AMERICA PAC,24148568.85,19009955.72,19009953.0,1.0,MEGADONOR_DEPENDENT,REP
C00842419,CHILD PROTECTION FUND,100.0,0.0,,0.0,BROAD_BASED,
C00842443,PROGRESS RHODE ISLAND,139500.0,125090.08,0.0,0.0,BROAD_BASED,DEM
C00842450,PIECE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00842575,OPERATION SAVING DEMOCRACY,960405.21,75000.0,0.0,0.0,BROAD_BASED,DEM
C00842591,JFMV4PRESIDENT,,,,0.0,BROAD_BASED,
C00842641,CHRIS HANSON TO SAVE AMERICA 2024,,,,0.0,BROAD_BASED,
C00842740,CA PROGRESSIVE PAC,160500.0,107000.0,0.0,0.0,BROAD_BASED,DEM
C00842781,MINORITY MAJORITY MAKERS,0.0,0.0,,0.0,BROAD_BASED,
C00842823,DARRION STEWART (MOTIVATIONAL PURPOSES ONLY),,,,0.0,BROAD_BASED,
C00842831,AAP SUPERPAC,,,,0.0,BROAD_BASED,
C00842880,PIT PAC,0.0,0.0,,0.0,BROAD_BASED,
C00882712,REPLACE BIDEN SUPER PAC,,,,0.0,BROAD_BASED,
C00882746,QUAD 4+1 PAC,0.0,0.0,,0.0,BROAD_BASED,
C00882779,NORTH STAR VALUES,50000.0,40265.6,0.0,0.0,BROAD_BASED,BIPARTISAN
C00882803,DEFEND OUR FREEDOM VICTORY FUND,0.0,0.0,,0.0,BROAD_BASED,
C00882936,MAKING MISSOURI BETTER,55000.0,9000.0,0.0,0.0,BROAD_BASED,NON_PARTISAN
C00882944,PASS THE TORCH,399106.34,43817.5,0.0,0.0,BROAD_BASED,DEM
C00882977,TENNESSEANS FOR ECONOMIC FREEDOM PAC,6000.0,0.0,,0.0,BROAD_BASED,
C00883165,TENNESSEE VOTER PROJECT,13340.44,186.58,0.0,0.0,BROAD_BASED,DEM
C00883181,VPOTUS,,,,0.0,BROAD_BASED,
C00883207,NATIONAL INTEREST PAC,863000.0,831874.7,0.0,0.0,BROAD_BASED,REP
C00883215,OUR DEMOCRACY PAC,15359.08,13576.68,0.0,0.0,BROAD_BASED,DEM
C00883249,BLUE RIDGE MOUNTAIN PAC,,,,0.0,BROAD_BASED,
C00883256,PUSH THE ENVELOPE,,,,0.0,BROAD_BASED,
C00883280,CAPITOL HILL FIGHT CLUB,0.0,0.0,,0.0,BROAD_BASED,
C00883322,THE L & C COALITION,486850.0,376061.0,100000.0,0.2659143064556016,MEGADONOR_INFLUENCED,BIPARTISAN
C00883330,PROTECT AMERICA PAC,110625.0,106500.0,0.0,0.0,BROAD_BASED,DEM
C00883363,LMWC REPUBLICAN ACTION,,,,0.0,BROAD_BASED,
C00883405,AD ASTRA PAC,76316.88,59322.8,0.0,0.0,BROAD_BASED,REP
C00883462,THE DEM COALITION,100.0,0.0,,0.0,BROAD_BASED,
C00883488,DEFENDING JUSTICE PAC,277.13,0.0,,0.0,BROAD_BASED,
C00883512,RESTORE SANITY PAC,25.0,0.0,,0.0,BROAD_BASED,
C00883520,TURNOUT FOR AMERICA,45670092.93,2109156.45,1858912.0,0.7376629066167408,MEGADONOR_DEPENDENT,BIPARTISAN
C00883538,THEY NOT LIKE US PAC,0.0,0.0,,0.0,BROAD_BASED,
C00883546,AMERICA FORWARD XYZ,,,,0.0,BROAD_BASED,
C00883561,COLLEGE REPUBLICANS OF AMERICA,99321.59,42645.57,0.0,0.0,BROAD_BASED,REP
C00883587,AMERICA FIRST SUPER PAC 2024,,,,0.0,BROAD_BASED,
C00883660,"CATHOLICS FOR THE FUTURE, INC.",134210.49,40052.81,0.0,0.0,BROAD_BASED,DEM
C00883777,TRUE FACTS PAC,,,,0.0,BROAD_BASED,
C00883785,DEFEAT THE EXTREME FUND,1297415.6,228024.82,0.0,0.0,BROAD_BASED,REP
C00883827,CIVIC TRUTH ACTION,6395000.0,6209326.48,6209325.0,1.0,MEGADONOR_DEPENDENT,NON_PARTISAN
C00884015,AMERICANS FOR 21ST CENTURY TECHNOLOGY,20554.7,5545.37,0.0,0.0,BROAD_BASED,DEM
C00884023,AAPI FORWARD,101996.45,30729.63,0.0,0.0,BROAD_BASED,DEM
C00884049,PLANNED PARENTHOOD ADVOCATES PASADENA AND SAN GABRIEL VALLEY PAC,162584.99,0.0,0.0,0.0,BROAD_BASED,DEM
C00884080,COMMITTEE TO REVIVE AMERICA,0.0,0.0,,0.0,BROAD_BASED,
C00884130,ROAD2RIGHTS,281916.0,0.0,,0.0,BROAD_BASED,
C00772913,U.S. CONCEALED CARRY ASSOCIATION FOR SAVING LIVES,2111949.92,0.0,,0.0,BROAD_BASED,
C00773390,SUPPORT AMERICA'S POLICE PAC,1240576.33,285478.06,0.0,0.0,BROAD_BASED,BIPARTISAN
C00844407,WE THE PEOPLE FOR THE PEOPLE,0.0,0.0,,0.0,BROAD_BASED,
C00844415,THE PEACEABLE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00844431,FINISH THE JOB PAC,,,,0.0,BROAD_BASED,
C00844548,CITIZENS FOR VIRGINIA PAC,75000.0,37500.0,0.0,0.0,BROAD_BASED,REP
C00844613,WIN IT BACK PAC,61982436.97,54062372.99,50702426.0,0.9378531648218232,MEGADONOR_DEPENDENT,BIPARTISAN
C00844621,LEFT TURNOUT PAC,36250.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00844845,JEWISH SPACE LASERZ FOR EXPELLING THAT ROID RAGING MTG CUNT,,,,0.0,BROAD_BASED,
C00845057,BLESSING OLUWADARE,,,,0.0,BROAD_BASED,
C00845115,CRUISE FOR CANCUN,25.0,0.0,,0.0,BROAD_BASED,
C00845206,FACT CHECK PAC,,,,0.0,BROAD_BASED,
C00845388,GENZ FORWARD,1995.0,0.0,,0.0,BROAD_BASED,
C00845453,WARRIORS WARRIOR PAC,,,,0.0,BROAD_BASED,
C00845545,"TUSK FIGHT PAC, INC.",0.0,0.0,,0.0,BROAD_BASED,
C00845602,QUESTION EVERYTHING PAC,,,,0.0,BROAD_BASED,
C00845685,LEADERSHIP FOR OHIO FUND,6536663.04,5477980.7,5463534.0,0.9973630786098304,MEGADONOR_DEPENDENT,REP
C00845693,COMMITTEE FOR A BETTER RHODE ISLAND,100000.0,81000.0,15000.0,0.18518518518518517,BROAD_BASED,DEM
C00845727,KENNEDY24,,,,0.0,BROAD_BASED,
C00845776,CITIZENS TO SAVE OUR REPUBLIC,358863.0,112000.0,0.0,0.0,BROAD_BASED,NON_PARTISAN
C00843086,I SET UP LIL DONNY SO I CAN FUCK MELANIA WHEN HE'S IN THE JOINT,,,,0.0,BROAD_BASED,
C00843235,CONSERVATIVES FOR INNOVATIVE LEADERSHIP,10000.0,0.0,,0.0,BROAD_BASED,
C00843243,DRAFT COMMITTEE SUPPORTING GAVIN NEWSOM FOR PRESIDENT 2024,,,,0.0,BROAD_BASED,
C00843268,COMMITTEE TO INVESTIGATE CLARENCE AND GINNI THOMAS,,,,0.0,BROAD_BASED,
C00843326,CONSERVATIVES MARCH ON,1776.0,0.0,,0.0,BROAD_BASED,
C00843433,"LEGALIZE AMERICA, INC",395874.05,0.0,,0.0,BROAD_BASED,
C00843516,CALIFORNIA IATSE COUNCIL PAC,65000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00843557,INDIVISIBLE ACTION ARIZONA,808003.46,0.0,,0.0,BROAD_BASED,
C00843615,MOVING CHICAGO FORWARD,0.0,0.0,,0.0,BROAD_BASED,
C00843631,TEXANS FOR PUBLIC SAFETY,0.0,0.0,,0.0,BROAD_BASED,
C00843755,I AM SPYING ON YOU MARJORIE--YOUR TV,,,,0.0,BROAD_BASED,
C00843839,HALL''S DEMOCRATIC COMMITTEE,,,,0.0,BROAD_BASED,
C00843854,BAMA FIRST,,,,0.0,BROAD_BASED,
C00843888,PATRIOT FREEDOM FEST PAC,,,,0.0,BROAD_BASED,
C00843946,"DONNIE, YOU LOST IVANKA.  WHO'S LEFT?",,,,0.0,BROAD_BASED,
C00843953,ILEF SUPER PAC,2010.0,0.0,,0.0,BROAD_BASED,
C00843961,IOWA AVIATOR PAC,0.0,0.0,,0.0,BROAD_BASED,
C00844035,NOW4REPARATIONS,,,,0.0,BROAD_BASED,
C00844068,CONSTITUTIONAL CONSERVATIVES OF TEXAS,,,,0.0,BROAD_BASED,
C00844084,VISIONARYSF,0.0,0.0,,0.0,BROAD_BASED,
C00844167,ROCKY MOUNTAIN PAC,10000.0,0.0,,0.0,BROAD_BASED,
C00844241,AMERICANS FOR VICTORY IN UKRAINE,,,,0.0,BROAD_BASED,
C00844282,PIVOTPAC,5041250.43,4198730.82,3972188.0,0.9460498453215024,MEGADONOR_DEPENDENT,DEM
C00844290,FAIR DEAL DEMOCRATS,4881.34,1165.44,1164.0,1.0,MEGADONOR_DEPENDENT,DEM
C00844399,LIBERTY PAC,0.0,0.0,,0.0,BROAD_BASED,
C00690297,"NATIONAL CONSUMER CREDIT ACCESS SUPER PAC, INC.",4500.0,0.0,,0.0,BROAD_BASED,
C00690362,AMERICANS FOR COMPREHENSIVE EDUCATION REFORM,,,,0.0,BROAD_BASED,
C00775171,MAKE AMERICA FLORIDA,0.0,0.0,,0.0,BROAD_BASED,
C00776005,REDEEM DEMOCRACY INC,17029.74,0.0,,0.0,BROAD_BASED,
C00776062,AMERICAN MUCKRAKERS PAC,195345.95,0.0,,0.0,BROAD_BASED,
C00776070,NATIONAL GOVERNANCE COMMITTEE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00862094,"GREAT OPPORTUNITY PAC, INC.",1495044.64,930000.0,930000.0,1.0,MEGADONOR_DEPENDENT,BIPARTISAN
C00862128,STOP TRAITORS PAC,50.0,0.0,,0.0,BROAD_BASED,
C00862136,WIN FOR A CHANGE,0.0,0.0,,0.0,BROAD_BASED,
C00862151,AMPLIFIED VOICES PAC,131.0,0.0,,0.0,BROAD_BASED,
C00872705,D2 PAC,9371.51,4905.1,0.0,0.0,BROAD_BASED,BIPARTISAN
C00872770,MAKE INDIANA GREAT AGAIN PAC,0.0,0.0,,0.0,BROAD_BASED,
C00872788,THE REAGAN CAUCUS,5594.17,0.0,,0.0,BROAD_BASED,
C00872812,JERSEYRED POLITICAL ACTION COMMITTEE,448.48,0.0,,0.0,BROAD_BASED,
C00872838,PRINCIPLED LEADERS PAC,95000.0,75000.0,144500.0,1.0,MEGADONOR_DEPENDENT,REP
C00872887,"OUR GREAT TASK, INC.",6168030.88,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00873018,CONSERVATIVES FOR THE COMMONWEALTH ACTION,98400.0,0.0,,0.0,BROAD_BASED,
C00873026,FRIENDS OF STEPHEN ADLER,,,,0.0,BROAD_BASED,
C00873174,STAND FOR US PAC,4875688.28,0.0,,0.0,BROAD_BASED,
C00873182,DEMS WHO CAN DEFEAT MAGA,0.0,0.0,,0.0,BROAD_BASED,
C00873232,"NY16 MAINSTREAM VOTERS, INC.",273680.0,0.0,,0.0,BROAD_BASED,
C00873273,GRANDS FOR DEMOCRACY,,,,0.0,BROAD_BASED,
C00873299,FUTURE GENERATIONS ACTION FUND,2613.5,0.0,,0.0,BROAD_BASED,
C00873307,AMERICAN BACKBONE,24840.27,0.0,,0.0,BROAD_BASED,
C00873398,LEAD THE WAY PAC INC.,143741.89,58289.0,0.0,0.0,BROAD_BASED,REP
C00873414,COMMITTEE FOR AMERICAN RESILIENCE PAC,7196.58,0.0,,0.0,BROAD_BASED,
C00873638,CHAMPIONS OF FREEDOM PAC,219700.0,123295.94,0.0,0.0,BROAD_BASED,REP
C00873679,TOGETHER FOR PROGRESS 2024,986703.68,819260.39,0.0,0.0,BROAD_BASED,BIPARTISAN
C00873711,AMERICAN FAMILIES ALLIANCE,5255.0,0.0,,0.0,BROAD_BASED,
C00873729,WEST COAST LABOR PARTY,,,,0.0,BROAD_BASED,
C00873778,VOICES FOR REASON PAC,11098.69,0.0,,0.0,BROAD_BASED,
C00873877,SOLIDARITY VICTORY PAC,1148878.69,322770.78,402797.0,0.5240324257235748,MEGADONOR_DEPENDENT,DEM
C00873901,THE WISCO PROJECT PAC,3017950.28,2709502.7,1991014.0,0.7348363109188305,MEGADONOR_DEPENDENT,BIPARTISAN
C00873943,OPPO PAC,,,,0.0,BROAD_BASED,
C00874032,LEAD LOCALLY PAC,198731.68,0.0,,0.0,BROAD_BASED,
C00874081,THE FATHERS' RIGHTS FUND,,,,0.0,BROAD_BASED,
C00874099,GET THEM ELECTED PAC,0.0,0.0,,0.0,BROAD_BASED,
C00874149,MADISON COUNTY CONSERVATIVE CAUCUS,,,,0.0,BROAD_BASED,
C00874156,MISSOURI CONSERVATIVES FOR CONGRESS PAC,1744990.0,1249386.37,1695114.0,0.9516937043659872,MEGADONOR_DEPENDENT,REP
C00874172,TIMES UP TIKTOK POLITICAL ACTION COMMITTEE,1780.0,0.0,,0.0,BROAD_BASED,
C00845842,MAGA PAC,,,,0.0,BROAD_BASED,
C00845958,CITIZENS AGAINST CORRUPTION,4050.0,0.0,,0.0,BROAD_BASED,
C00845974,DUTY SERVICE HONOR,130100.0,91789.62,0.0,0.0,BROAD_BASED,REP
C00846139,"MONTANA VALUES FOR AMERICA, INC.",46000.31,0.0,,0.0,BROAD_BASED,
C00846147,AMERICA FUTURE SUPER PAC 2024,,,,0.0,BROAD_BASED,
C00846238,UPLIFT OUR FUTURE,100.0,0.0,,0.0,BROAD_BASED,
C00846261,PEOPLE FIRST,,,,0.0,BROAD_BASED,
C00846410,YR VICTORY FUND,131453.2,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00846428,UNITED FOR COMMON SENSE,507651.77,417008.85,109780.0,0.25935734755254836,MEGADONOR_INFLUENCED,REP
C00846444,DRAIN THE SWAMP PAC,12027.13,0.0,,0.0,BROAD_BASED,
C00846543,AUGUST PAC,1000.0,0.0,,0.0,BROAD_BASED,
C00846576,"INDEPENDENTS UNITE, INC.",16325.0,0.0,,0.0,BROAD_BASED,
C00846626,OHIO REPUBLICAN LEADERSHIP FUND,0.0,0.0,,0.0,BROAD_BASED,
C00846683,AFC VICTORY FUND,13470903.34,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00846741,CONSERVATIVE ACTION FOR CALIFORNIA,0.0,0.0,,0.0,BROAD_BASED,
C00846758,COMMITTEE FOR SECURE COMMUNITIES,0.0,0.0,,0.0,BROAD_BASED,
C00846766,ARIZONA FIRST PAC INC.,370001.08,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00846782,"ONE AMERICA, INC.",0.0,0.0,,0.0,BROAD_BASED,
C00846865,AMERICAN PATRIOT ACTION PAC,0.0,0.0,,0.0,BROAD_BASED,
C00846881,CHESA BOUDIN RECALL LEGACY PAC,,,,0.0,BROAD_BASED,
C00846899,BEAM ON PROGRESS,,,,0.0,BROAD_BASED,
C00846972,DONALD TRUMP LEGAL DEFENSE FUND,,,,0.0,BROAD_BASED,
C00847061,COMMONWEALTH CONSERVATIVE COALITION,1423000.0,0.0,,0.0,BROAD_BASED,
C00847145,STATE ACTION FUND PAC INC.,5784437.73,4475620.11,3841933.0,0.858415309105282,MEGADONOR_DEPENDENT,BIPARTISAN
C00847152,RUSH LIMBAUGH TRUMP BUSH,,,,0.0,BROAD_BASED,
C00830406,RIGHT TO VOTE WITHOUT SERVITUDE,,,,0.0,BROAD_BASED,
C00830414,AGE-LIMIT AMENDMENT COMMITTEE,,,,0.0,BROAD_BASED,
C00830463,AMERICAN HONOR PAC,115.38,130591.0,0.0,0.0,BROAD_BASED,REP
C00830497,PRINCETONIAN INSTITUTE,,,,0.0,BROAD_BASED,
C00830521,PEOPLE WHO LOVE LOUISIANA PAC,220022.5,0.0,,0.0,BROAD_BASED,
C00830588,NNWX,,,,0.0,BROAD_BASED,
C00830695,RETAIN THE HOUSE 2024,0.0,0.0,,0.0,BROAD_BASED,
C00830703,KEEP THE HOUSE 2024,0.0,0.0,,0.0,BROAD_BASED,
C00830711,RETAIN THE HOUSE,,,,0.0,BROAD_BASED,
C00830737,VOTEFROMTHECRIB,,,,0.0,BROAD_BASED,
C00830802,MAINTAIN THE HOUSE 2024,0.0,0.0,,0.0,BROAD_BASED,
C00830810,PROTECT THE HOUSE 2024,0.0,0.0,,0.0,BROAD_BASED,
C00830828,GUARD THE HOUSE 2024,0.0,0.0,,0.0,BROAD_BASED,
C00830836,DEFEND THE HOUSE 2024,0.0,0.0,,0.0,BROAD_BASED,
C00830844,HOLD THE HOUSE 2024,0.0,0.0,,0.0,BROAD_BASED,
C00830851,TAKE BACK THE SENATE 2024,0.0,0.0,,0.0,BROAD_BASED,
C00831024,AMERICANS FOR AMERICAN BUSINESS IN AMERICA,,,,0.0,BROAD_BASED,
C00831032,HAWAII CONSERVATIVES FEDERAL,5399.0,0.0,,0.0,BROAD_BASED,
C00831131,"WOMEN HAVE INITIATIVE TO ELECT, BOOST, AND ORGANIZE FOR A REAL DEMOCRAT PAC (WHITEBOARD PAC)",64057.87,0.0,,0.0,BROAD_BASED,
C00831248,UNLEASH AMERICA PAC,297426.27,85755.48,85755.0,1.0,MEGADONOR_DEPENDENT,REP
C00831263,OHIO ACCOUNTABILITY PAC,10000.0,0.0,,0.0,BROAD_BASED,
C00831339,PEOPLE OVER PARTIES POP SUPER PAC,,,,0.0,BROAD_BASED,
C00831404,"WITH HONOR FUND II, INC.",12107943.89,4591519.2,3474539.0,0.7565766667363463,MEGADONOR_DEPENDENT,BIPARTISAN
C00831420,GREATFUL PAC,,,,0.0,BROAD_BASED,
C00831446,PLATFORM FOR AMERICA PAC,,,,0.0,BROAD_BASED,
C00831552,"AMERICA STRONG AND FREE ACTION, INC.",2858393.8,1139628.67,0.0,0.0,BROAD_BASED,REP
C00831594,GOOD COMMITTEE,,,,0.0,BROAD_BASED,
C00834630,BUCKEYE VALUES PAC,17103049.6,15829048.66,14780866.0,0.9337813452284295,MEGADONOR_DEPENDENT,DEM
C00834754,"VOTE LOCAL, VOTE BLUE",32675.0,4680.0,0.0,0.0,BROAD_BASED,BIPARTISAN
C00834846,YOU LOSE FUND,64624.57,0.0,,0.0,BROAD_BASED,
C00834911,TEXAS RINO HUNTERS,939.0,0.0,,0.0,BROAD_BASED,
C00834945,FIRST FREEDOMS FOUNDATION PAC,4525.0,3982.01,0.0,0.0,BROAD_BASED,REP
C00835041,FORWARD BLUE,22001725.85,4401371.3,4250000.0,0.9558618961736061,MEGADONOR_DEPENDENT,DEM
C00835058,FAIRER NJ,2500.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00835066,RURAL USA PAC,57689.0,36255.4,0.0,0.0,BROAD_BASED,REP
C00835090,TJD PAC,,,,0.0,BROAD_BASED,
C00835231,DREAM BIG ACTION PAC,10000.0,0.0,,0.0,BROAD_BASED,
C00835249,USOPINION,500.0,0.0,,0.0,BROAD_BASED,
C00835256,NO WIDOW LEFT BEHIND,0.0,0.0,,0.0,BROAD_BASED,
C00835298,SAVING THE SECOND,130.75,0.0,,0.0,BROAD_BASED,
C00835306,BATON ROUGE BUSTERS,,,,0.0,BROAD_BASED,
C00835371,EDUCATE YOUNG VOTERS,195.0,0.0,,0.0,BROAD_BASED,
C00835397,AMERICANS FOR COMMON SENSE SUPER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00835447,1907 PAC,50758.75,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00835454,MOVEABLE MIDDLE PAC,125.31,0.0,,0.0,BROAD_BASED,
C00835645,INVEST IN EDUCATION COALITION INC. ACTION FUND,500.0,0.0,,0.0,BROAD_BASED,
C00835686,COMMON SENSE FOR MICHIGAN,,,,0.0,BROAD_BASED,
C00874289,LOOKING FOR AMERICA,0.0,0.0,,0.0,BROAD_BASED,
C00874370,MISSION IOWA,2301564.42,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00874388,OUR VOICES PAC,,,,0.0,BROAD_BASED,
C00874396,AMERICAN PATRIOT VOICE SUPER PAC,,,,0.0,BROAD_BASED,
C00874404,AMERICAN DEMOCRACY LAB,150000.0,44149.57,0.0,0.0,BROAD_BASED,BIPARTISAN
C00874453,PEOPLE'S PARTY ELECT,,,,0.0,BROAD_BASED,
C00874495,THE FRANKLIN NETWORK,0.0,0.0,,0.0,BROAD_BASED,
C00874503,SPEAK FREE OR DIE PAC,1095000.0,1028979.89,0.0,0.0,BROAD_BASED,REP
C00874529,AMERICANS FOR PARENTAL RIGHTS,34400.0,19000.0,0.0,0.0,BROAD_BASED,REP
C00874545,ECONOMIC FREEDOM PAC,1000.0,0.0,,0.0,BROAD_BASED,
C00874578,RUBICON PAC,125.0,0.0,,0.0,BROAD_BASED,
C00874669,WISCONSIN PRINCIPLES PAC,0.0,0.0,,0.0,BROAD_BASED,
C00874750,GEN-DEMOCRACY,971410.39,230724.6,0.0,0.0,BROAD_BASED,DEM
C00874784,RISE UNITED,384009.43,62500.0,0.0,0.0,BROAD_BASED,BIPARTISAN
C00874834,BEST OF TENNESSEE ACTION FUND,447420.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00874842,VIRGINIA DEMOCRATIC ACTION PAC,219086.04,187282.72,70500.0,0.37643767153276875,MEGADONOR_INFLUENCED,DEM
C00874875,VOTERS FOR RESPONSIVE GOVERNMENT (VRG),3953704.02,3245816.88,2904157.0,0.8947397446309275,MEGADONOR_DEPENDENT,DEM
C00874933,PA CITIZENS PAC,0.0,0.0,,0.0,BROAD_BASED,
C00874941,HOOSIER CONSERVATIVE ACTION PAC,40000.0,38799.98,38798.0,1.0,MEGADONOR_DEPENDENT,REP
